# RA                   DEC                  Z            
  193.09675057127188   30.85170327818676    0.052272163  
  192.84804935275466   30.373223128873406   0.050830726  
  193.37922507340298   30.723741687625825   0.026515897  
  193.15324237990907   30.416809111477303   0.023089875  
  193.1064846012679    30.331819848102693   0.050554406  
  193.4891356387899    30.587698989771905   0.050539844  
  193.24267306612813   30.1520483932882     0.024359647  
  194.7926229088369    26.72045321641818    0.024459636  
  195.07423840768817   27.387500486128907   0.036784135  
  195.01469893112127   26.898111315806535   0.01976376   
  194.97640238517718   26.819973929910383   0.026740992  
  195.0191214434195    27.032426871417567   0.023209896  
  195.00500058184414   26.956048962186575   0.023915935  
  195.2080151335182    27.405774388382504   0.021982247  
  195.0261956918802    27.300729479309837   0.02625441   
  195.04670099866271   27.46008492823166    0.022822697  
  194.24889736553695   26.361604992071012   0.045443337  
  194.2700699957603    26.302510402523737   0.02182301   
  194.41940539316036   26.205273247425275   0.020261029  
  194.33324129897215   26.432285115331254   0.023913108  
  194.3615822966773    26.69391541042939    0.02427941   
  194.82619230592138   26.88982852952262    0.018254004  
  194.65534355678207   27.17655326716176    0.025568087  
  194.93697708019565   26.95480842089798    0.034246296  
  194.80710806088118   27.402543018138996   0.01886249   
  194.76936806229162   26.95818640964831    0.027000722  
  194.77631429964063   27.493641075229185   0.0272337    
  194.81836914532394   27.15808339453673    0.022321448  
  194.8345900730161    27.4352349419437     0.025671337  
  193.9029083576924    26.564439345080707   0.021030871  
  194.00729566509253   26.756633314782906   0.019176701  
  193.90597476029996   26.642111474988326   0.021816924  
  194.12047687088287   26.543460641917196   0.025776029  
  194.08538609407393   26.704038346043546   0.021970589  
  194.191472391673     26.419619277930437   0.04503863   
  194.07749307741685   26.358912494824988   0.021424316  
  194.573628205904     27.13650966510614    0.03964745   
  194.48073788553145   27.232012813356484   0.021617439  
  194.48608982834492   27.037492226222547   0.024718415  
  194.48548090325048   27.38230171922831    0.017385345  
  194.62849986449243   26.994941830666896   0.024862265  
  194.61288059973043   27.023461200292388   0.025156748  
  194.65150086991537   27.10415782267404    0.026491579  
  194.4765067944888    27.49063908762777    0.016611086  
  194.50650074884712   27.48967423141127    0.025430614  
  193.70875961584065   26.324897645925844   0.022581162  
  193.81206674206203   26.250052910140763   0.021666894  
  193.8352164778444    26.79989234915182    0.022766598  
  193.6475798713943    26.7508927446682     0.026757794  
  193.85851456471087   26.41555527342211    0.04536274   
  194.3455608385655    26.98772519843019    0.027840478  
  194.2892384782632    27.466392404953947   0.024850233  
  194.32730119988824   26.979577699642146   0.02434756   
  194.30870085899502   27.253712601683176   0.017479062  
  194.4005418806883    27.484816929019743   0.024130538  
  194.35148596803882   27.497816747299993   0.024478436  
  194.29482333687528   27.404916394360534   0.020677704  
  194.4406055196716    27.429328846262163   0.027809648  
  194.21321332740445   26.89888550769629    0.020752702  
  194.09899841318185   27.233962908675267   0.02018797   
